r --- a
0.190364562529 --- 1.10587619674
0.457202430096 --- 0.521752687937
0.201242624876 --- 1.06882933996
0.284796286507 --- 0.837320758986
0.571187322294 --- 0.373358708711
0.945325794604 --- 0.0374837698054
0.090629914352 --- 1.6006472933
0.216970514607 --- 1.01866254137
0.623439002141 --- 0.315002900012
0.139308985388 --- 1.31404059761
0.366117409135 --- 0.669867471357
0.335295336477 --- 0.72849568941
0.30872017113 --- 0.783546671622
0.659916176302 --- 0.277094971753
0.211175113083 --- 1.03671171325
0.220125592882 --- 1.00903801252
0.650839565625 --- 0.286328073412
0.660579457255 --- 0.276425242406
0.35893809067 --- 0.683070236501
0.67248989673 --- 0.264512127379
0.537694338028 --- 0.413643350137
0.0287392395682 --- 2.36632790512
0.0203994233256 --- 2.59483243126
0.853107833701 --- 0.105912881654
0.183361008849 --- 1.13086556231
0.748475720057 --- 0.193144342521
0.631427006159 --- 0.306515287935
0.393692509455 --- 0.621456738158
0.790006402317 --- 0.157142819571
0.63760373352 --- 0.300025530627
0.205949267934 --- 1.05341694179
0.389346167626 --- 0.628857626674
0.741039298354 --- 0.199801080584
0.647487439051 --- 0.28977058983
0.321388130692 --- 0.75673717092
0.570312532862 --- 0.3743805101
0.242739809324 --- 0.943843435212
0.727975314822 --- 0.211658759715
0.0811162139667 --- 1.67458160816
0.320208138004 --- 0.759189375576
0.738175433938 --- 0.202382511512
0.514518203919 --- 0.443016228378
0.507453267699 --- 0.452233770439
0.767070214621 --- 0.176784624879
0.149097140017 --- 1.26877149269
0.875632258074 --- 0.088539381936
0.751361452859 --- 0.190578965057
0.131938194452 --- 1.3502811266
0.48523415182 --- 0.482082478194
0.330389643707 --- 0.738321721692
0.858741791853 --- 0.101524662494
0.873295674973 --- 0.0903207280566
0.480409268514 --- 0.488744597091
0.238575906604 --- 0.955378501738
0.745262291164 --- 0.196012702592
0.623327589884 --- 0.315122047956
0.266803181854 --- 0.880829359347
0.161077427753 --- 1.21724674125
0.228328241607 --- 0.984647352778
0.512756694347 --- 0.445302550895
0.901761890343 --- 0.0689365156214
0.912090999499 --- 0.0613436758221
0.513428579789 --- 0.44442956294
0.194140519106 --- 1.09278203789
0.919704612773 --- 0.0558018223781
0.475426872017 --- 0.495694800391
0.499437982915 --- 0.462847897954
0.0541788474909 --- 1.94364314294
0.583889779441 --- 0.3586953652
0.43552306501 --- 0.554138347971
0.836153620778 --- 0.119295283912
0.233904411194 --- 0.968561830836
0.231438935376 --- 0.975626145549
0.794186871869 --- 0.153624326952
0.898755496321 --- 0.0711628362992
0.383626661442 --- 0.638723623433
0.613298856473 --- 0.325935287266
0.713880745095 --- 0.224692902846
0.193682814107 --- 1.09435562452
0.227056698514 --- 0.988370346334
0.141931919913 --- 1.30160518239
0.449777974025 --- 0.532667472687
0.418409442258 --- 0.580863199298
0.207496034544 --- 1.04842870008
0.385852576413 --- 0.634866605907
0.0242517753617 --- 2.47951030232
0.59958850434 --- 0.341007790101
0.283992447557 --- 0.839205089523
0.0610660892264 --- 1.86386571424
0.337761628599 --- 0.72360991542
0.759691859949 --- 0.183228250235
0.141090166821 --- 1.30557074132
0.302433755855 --- 0.797262009601
0.00413465965732 --- 3.65890017445
0.491224860536 --- 0.473902194394
0.0162310213857 --- 2.74722064498
0.794776430258 --- 0.153129615786
0.807463345494 --- 0.142571744995
0.0364477154969 --- 2.20791766498
0.576754355606 --- 0.366892553316
0.510454670764 --- 0.448302292748
0.211651526956 --- 1.03520939834
0.227213544877 --- 0.987909984918
0.778048745719 --- 0.167310734401
0.665269295995 --- 0.271708909277
0.181057784325 --- 1.13929269883
0.0381811503499 --- 2.176942221
0.710593930311 --- 0.227769424714
0.952186734393 --- 0.0326627425685
0.40244494863 --- 0.606797976712
0.892251619088 --- 0.0760047346676
0.0729620061223 --- 1.74521095827
0.272436897863 --- 0.866898839447
0.846942381862 --- 0.110748408521
0.560611955617 --- 0.385817542675
0.205138053375 --- 1.0560480636
0.755263071859 --- 0.187126100584
0.706448732739 --- 0.231669763078
0.283851137517 --- 0.83953689461
0.686068247392 --- 0.251185446807
0.749033915228 --- 0.192647343875
0.0130132329711 --- 2.89452567893
0.713406544977 --- 0.225135887837
0.223801421571 --- 0.997997420768
0.430492351032 --- 0.561883815273
0.284943796361 --- 0.836975549274
0.0503854444485 --- 1.99203529749
0.828164846091 --- 0.125695369954
0.966568246003 --- 0.0226689142261
0.112510565255 --- 1.45647209891
0.965070242046 --- 0.0237029270715
0.935558066208 --- 0.0444080436604
0.924418752978 --- 0.0523934094262
0.705981298213 --- 0.232111021082
0.427679063951 --- 0.566254810173
0.00202783197259 --- 4.13385870029
0.081771963314 --- 1.66921389393
0.341387419189 --- 0.716491546632
0.698354310216 --- 0.239352464833
0.240891793855 --- 0.948938289647
0.668379320143 --- 0.268599614722
0.451233642852 --- 0.53051334568
0.883835406454 --- 0.0823229503162
0.621676275796 --- 0.316890519098
0.513167305157 --- 0.444768904047
0.80289777592 --- 0.146351917236
0.302919880628 --- 0.796191285872
0.174433716188 --- 1.16414030628
0.707467978218 --- 0.230708607305
0.414309915348 --- 0.587427331608
0.306747255524 --- 0.787820761585
0.501123592491 --- 0.460601677815
0.384218993776 --- 0.637695061774
0.568628387325 --- 0.376352104043
0.937305767991 --- 0.0431638156079
0.298042629053 --- 0.807012501463
0.20246649217 --- 1.06478725126
0.854333897053 --- 0.1049554543
0.789807776823 --- 0.157310455737
0.299305057758 --- 0.804194643762
0.420105741089 --- 0.578165889929
0.717190487179 --- 0.221609200782
0.820518010678 --- 0.131879611891
0.446205465331 --- 0.537983832298
0.375255815394 --- 0.653431540802
0.924489324877 --- 0.0523425167576
0.892083212217 --- 0.0761305756759
0.242547737082 --- 0.944371156022
0.499817133648 --- 0.462341986773
0.4265652259 --- 0.5679933272
0.281751708259 --- 0.844486042034
0.400960704964 --- 0.609261232724
0.946568331656 --- 0.0366080779342
0.973950147617 --- 0.0175967731964
0.1801309931 --- 1.14271396888
0.461601030762 --- 0.515369553847
0.128524018977 --- 1.36775964934
0.103186947807 --- 1.51414193911
0.26303179714 --- 0.890320234959
0.775414538465 --- 0.169571669526
0.392147984073 --- 0.624077333361
0.831168308775 --- 0.123281977999
0.445765589571 --- 0.538641366033
0.98226392734 --- 0.0119301610846
0.909826798323 --- 0.0630006860669
0.45899940676 --- 0.519137574256
0.403029416875 --- 0.605830483314
0.715409425886 --- 0.223266851038
0.886220867227 --- 0.0805260490896
0.714115483088 --- 0.224473725802
0.138924252307 --- 1.31588429455
0.899908516044 --- 0.0703081131098
0.762429147382 --- 0.180830464189
0.146680057117 --- 1.27966769759
0.251719967114 --- 0.919625367313
0.657487279576 --- 0.27955324118
0.388707834011 --- 0.629951524625
0.0125662274717 --- 2.917828282
0.200585117191 --- 1.07101106512
0.234064634998 --- 0.968105322549
0.924320417421 --- 0.0524643302342
0.0532555962229 --- 1.95510159102
0.0668057189634 --- 1.80397772592
0.803718618026 --- 0.145670699093
0.0988131608343 --- 1.54301631752
0.752794141766 --- 0.189308981778
0.211140662064 --- 1.03682048184
0.641107315962 --- 0.296372277652
0.0906593697568 --- 1.60043065681
0.712027502112 --- 0.226425827836
0.0462279981217 --- 2.04944642967
0.953964432214 --- 0.031419260682
0.28021222692 --- 0.848138673086
0.526897843241 --- 0.427165730049
0.572051354485 --- 0.372351007377
0.467114823622 --- 0.507453451028
0.798840618599 --- 0.149729219474
0.114276787785 --- 1.44608787353
0.649972302676 --- 0.287217018845
0.0844910783155 --- 1.64740622151
0.0415532491363 --- 2.12051970834
0.385458234411 --- 0.635548288796
0.396545752602 --- 0.616642568924
0.74446398101 --- 0.196727205424
0.206128839034 --- 1.05283591566
0.407397639662 --- 0.598643712579
0.13212979498 --- 1.34931369614
0.705464220934 --- 0.232599482304
0.737161242746 --- 0.203299085442
0.46900683803 --- 0.504758620414
0.597926765493 --- 0.342857998841
0.355147642249 --- 0.690147788205
0.966423276331 --- 0.0227689109898
0.676005287411 --- 0.261036254238
0.620865511531 --- 0.31776052539
0.886652308463 --- 0.0802015729786
0.965348344746 --- 0.0235108425128
0.609630141691 --- 0.329935220534
0.0537914028642 --- 1.94842774843
0.0721079381519 --- 1.75306076104
0.918116518258 --- 0.0569539801393
0.784322365087 --- 0.161956775457
0.10599001176 --- 1.49627361199
0.374127650808 --- 0.655438818321
0.963427124528 --- 0.0248389534543
0.319681941215 --- 0.760285807448
0.894385997157 --- 0.0744118885563
0.945454214209 --- 0.0373932113383
0.248978202347 --- 0.926926618083
0.57664684885 --- 0.36701683127
0.703588626209 --- 0.234374287591
0.214040702309 --- 1.02772605623
0.382083699751 --- 0.641410390054
0.680741710905 --- 0.256381549278
0.225935185899 --- 0.991671405933
0.292669404434 --- 0.819141079666
0.894680328152 --- 0.0741925331721
0.892275258383 --- 0.0759870722492
0.470267641577 --- 0.502968864126
0.788251985697 --- 0.158624974293
0.151123612724 --- 1.25977143317
0.93455904952 --- 0.0451203104836
0.133945282145 --- 1.34021593642
0.218357017365 --- 1.01441590761
0.926390861127 --- 0.0509726914295
0.851202957729 --- 0.107403123751
0.168110543009 --- 1.18875568124
0.433896351342 --- 0.556633063464
0.495977005687 --- 0.467483808556
0.88553457469 --- 0.0810425180898
0.179596815808 --- 1.14469390175
0.483683277612 --- 0.484216647711
0.264846831683 --- 0.885735742497
0.280700103976 --- 0.846978950131
0.726647527295 --- 0.212875833865
0.764991254902 --- 0.178593917814
0.208021137495 --- 1.04674372125
0.211257871804 --- 1.03645050031
0.611051416775 --- 0.328382781007
0.941161733559 --- 0.0404268533551
0.105255925146 --- 1.50090700806
0.036333921848 --- 2.21000232527
0.66422449968 --- 0.272756723148
0.621166125229 --- 0.317437813585
0.939066726686 --- 0.0419124939101
0.894475411575 --- 0.0743452432459
0.448242333926 --- 0.534947512581
0.608906300556 --- 0.330727253987
0.88819345035 --- 0.0790438068147
0.867320039248 --- 0.0948981574896
0.0478996373936 --- 2.02576489644
0.0492056743471 --- 2.00783088658
0.999768751673 --- 0.00015418337915
0.113409373031 --- 1.45116749101
0.0713325273578 --- 1.76026856761
0.885787302109 --- 0.0808522816912
0.427186551237 --- 0.567022982012
0.724366641941 --- 0.214971735506
0.430151097677 --- 0.562412494714
0.549498653761 --- 0.399165970051
0.423873759072 --- 0.572213070747
0.0462687267206 --- 2.04885932994
0.638489993121 --- 0.299099517409
0.101314380812 --- 1.5263512768
0.790798309627 --- 0.15647488349
0.947189907053 --- 0.0361704469798
0.420767841591 --- 0.577116028369
0.845113618693 --- 0.112189467115
0.8245893716 --- 0.128579831968
0.873568473325 --- 0.0901125085798
0.0653311717628 --- 1.81885732949
0.0210038176836 --- 2.57536737555
0.0111638074793 --- 2.99671880549
0.63011230418 --- 0.30790480992
0.297496352949 --- 0.808235542044
0.0212040129216 --- 2.56904321764
0.375845174014 --- 0.652385327754
0.829839661638 --- 0.124348517068
0.115193152854 --- 1.44076331301
0.0513200145454 --- 1.97978297054
0.535484464157 --- 0.41638893424
0.887389088928 --- 0.0796478237757
0.348417619871 --- 0.702902307733
0.854937174756 --- 0.104484861709
0.929096117117 --- 0.0490287216873
0.318440385777 --- 0.762879995536
0.027563750291 --- 2.39416917651
0.26395114151 --- 0.887994175334
0.226835360856 --- 0.989020538145
0.421909909892 --- 0.575308980937
0.0398555523902 --- 2.14832903413
0.85226902126 --- 0.10656869956
0.085440312552 --- 1.63995816375
0.995333061551 --- 0.00311857507159
0.562765493785 --- 0.383261511536
0.399654051009 --- 0.611437319046
0.985635315061 --- 0.00964590387774
0.572740236564 --- 0.371548669591
0.0451559303539 --- 2.06508910662
0.93572145744 --- 0.0442916233317
0.670535198725 --- 0.266452720936
0.685084972384 --- 0.252141600758
0.22313085721 --- 0.999997917327
0.160317131858 --- 1.2204009009
0.45003514525 --- 0.532286399141
0.74068621953 --- 0.200118799195
0.713291649107 --- 0.225243264782
0.292746549609 --- 0.81896537514
0.191259270623 --- 1.1027502224
0.494561360448 --- 0.469389366518
0.0927850483417 --- 1.58497984612
0.438307479694 --- 0.549889737644
0.633811211974 --- 0.3040027612
0.465039651592 --- 0.510421736527
0.921424303633 --- 0.0545564333164
0.378271158029 --- 0.648095994167
0.603353000993 --- 0.336835230394
0.553887682759 --- 0.393862234327
0.190284133046 --- 1.10615792453
0.105424105239 --- 1.49984264438
0.862936749059 --- 0.0982759216805
0.377941438173 --- 0.648677347222
0.0617513722096 --- 1.85642605447
0.855312727324 --- 0.104192075979
0.241008140259 --- 0.948616379369
0.623813332349 --- 0.314602734828
0.430676789224 --- 0.561598252797
0.384796479896 --- 0.636693805408
0.274437613447 --- 0.862020878186
0.472969210461 --- 0.499149991181
0.193520221949 --- 1.09491551052
0.494370302416 --- 0.469646961715
0.881672699415 --- 0.0839562539631
0.273059067444 --- 0.865378095292
0.303746523011 --- 0.794374487513
0.06781225189 --- 1.79400826268
0.720517515075 --- 0.218523702818
0.737875860528 --- 0.202653119465
0.479587894622 --- 0.489885397812
0.433744912703 --- 0.556865784285
0.95074780609 --- 0.0336709598222
0.21837695931 --- 1.01435502556
0.261555124662 --- 0.894073477285
0.956980188823 --- 0.0293150593853
0.966033545307 --- 0.0230378129213
0.125795973058 --- 1.3820626306
0.252919181833 --- 0.916456853786
0.812689075159 --- 0.138271122641
0.865286201176 --- 0.0964633055758
0.865183163371 --- 0.0965426966024
0.1334267846 --- 1.3428015877
0.503968769919 --- 0.456827318185
0.203116030527 --- 1.06265192285
0.771125065056 --- 0.173269804725
0.298968399548 --- 0.804944932204
0.761891210341 --- 0.18130100138
0.105572198567 --- 1.49890680901
0.351941311896 --- 0.696193896569
0.0776290330466 --- 1.70387585638
0.711158414237 --- 0.227240046108
0.439468078054 --- 0.548126797939
0.139987857612 --- 1.31079972765
0.775922882266 --- 0.169134761507
0.935882249817 --- 0.044177074597
0.372972677635 --- 0.657500074886
0.551793019544 --- 0.39638817841
0.985279479989 --- 0.0098866280177
0.592220166974 --- 0.349251206377
0.44434632987 --- 0.540767332253
0.1287661228 --- 1.36650501443
0.172225894952 --- 1.17263221407
0.600616463274 --- 0.339865808287
0.56089824697 --- 0.385477178573
0.0168368322853 --- 2.72279092962
0.976640219324 --- 0.0157579634644
0.392166172337 --- 0.624046413329
0.136858465679 --- 1.3258719896
0.180232673502 --- 1.14233775484
0.170543543143 --- 1.17917641991
0.325329596328 --- 0.748610978666
0.814525488678 --- 0.136766371853
0.729888205756 --- 0.209909266244
0.2310741475 --- 0.976677756745
0.663197026897 --- 0.273788772092
0.352431055322 --- 0.695266842398
0.308746805093 --- 0.783489159314
0.107553192464 --- 1.48651316011
0.64650574962 --- 0.290782124902
0.822133860002 --- 0.130568033644
0.60378505923 --- 0.336358004389
0.815490483686 --- 0.135977017526
0.948559312126 --- 0.0352073060065
0.436358900478 --- 0.552860138676
0.884040338399 --- 0.0821683904751
0.0659674704382 --- 1.81239568707
0.715275654902 --- 0.223391519503
0.637931943702 --- 0.299682448427
0.722177807578 --- 0.21698926635
0.642411962916 --- 0.2950169962
0.0178607348436 --- 2.68343370648
0.185370516118 --- 1.12359911132
0.522264400275 --- 0.433054203599
0.69777541547 --- 0.239905321557
0.511407800723 --- 0.44705864172
0.230906744595 --- 0.977160902015
0.84965640998 --- 0.108615489848
0.175282527774 --- 1.1609041083
0.973444301623 --- 0.01794311358
0.678377372063 --- 0.258701033281
0.488492261846 --- 0.477621098845
0.0894448431625 --- 1.60942208079
0.29947903254 --- 0.80380724806
0.344099907365 --- 0.711215490259
0.287143079232 --- 0.831849769027
0.013732652652 --- 2.85865258447
0.804693121372 --- 0.144862859954
0.477290901112 --- 0.493086078933
0.828174990056 --- 0.125687204186
0.13705787395 --- 1.32490133651
0.531687475988 --- 0.421132942271
0.0714089386498 --- 1.75955481753
0.170031886627 --- 1.18117952742
0.725918539672 --- 0.213544983174
0.512896269333 --- 0.445121105524
0.247598680317 --- 0.930630712056
0.391020091433 --- 0.625997557053
0.874676708074 --- 0.08926729159
0.691432594178 --- 0.245993073545
0.907610349314 --- 0.0646267487967
0.207140922177 --- 1.04957062259
0.417479031914 --- 0.582347305942
0.570089373072 --- 0.374641423721
0.492093216391 --- 0.472724744151
0.610687888977 --- 0.328779513552
0.831350043803 --- 0.123136227204
0.500186199555 --- 0.461849900515
0.629455925259 --- 0.308599628949
0.265735820525 --- 0.883501746418
0.221935567084 --- 1.00357878507
0.0710759763937 --- 1.76267058935
0.573935248691 --- 0.37015913079
0.129724743371 --- 1.36156028799
0.28376183253 --- 0.839746673674
0.18511932445 --- 1.12450310987
0.300486030663 --- 0.801569342045
0.268717347304 --- 0.876063470218
0.332456133949 --- 0.734164903709
0.590243278346 --- 0.35148032726
0.218779163537 --- 1.01312829574
0.0214015659976 --- 2.56286078812
0.696119721372 --- 0.241489079983
0.684157094771 --- 0.253045144675
0.62829181814 --- 0.309833694584
0.700587482518 --- 0.237224023454
0.773818677652 --- 0.170945132958
0.570515290634 --- 0.374143538584
0.650489685894 --- 0.286686557876
0.780150824124 --- 0.165512009153
0.994901053139 --- 0.00340799389961
0.302000114369 --- 0.798218588601
0.715922203248 --- 0.222789181737
0.50446999469 --- 0.456164610865
0.627200763033 --- 0.310992395584
0.363224301191 --- 0.675156483952
0.710830111853 --- 0.227547880181
0.921689917297 --- 0.0543642848589
0.842440009975 --- 0.114301882712
0.88924765116 --- 0.0782530063524
0.585273051907 --- 0.357117856833
0.684183400443 --- 0.253019511998
0.0704112439744 --- 1.76893487535
0.401777478122 --- 0.607904587087
0.674074797274 --- 0.262942799362
0.175117778208 --- 1.16153100874
0.204498336746 --- 1.0581302912
0.00354568427594 --- 3.76134940798
0.592315625675 --- 0.349143756463
0.0487207225751 --- 2.01443388301
0.849184319307 --- 0.108986009718
0.240854587984 --- 0.949041264636
0.0430602426841 --- 2.09677010074
0.713498792012 --- 0.225049690075
0.774197345494 --- 0.170618979702
0.934785724122 --- 0.0449586320133
0.943665310249 --- 0.038655813287
0.182869347829 --- 1.13265555161
0.485128959401 --- 0.482227018478
0.562420654373 --- 0.383670142498
0.603938038742 --- 0.336189114116
0.386617139162 --- 0.633546920086
0.874257893243 --- 0.0895865829943
0.652411734989 --- 0.284719613988
0.0840299618822 --- 1.65105456978
0.291569353683 --- 0.821651587654
0.406127345472 --- 0.600725673176
0.782295342899 --- 0.163681955598
0.0378281045881 --- 2.18313529667
0.776953812585 --- 0.168249582429
0.262728111475 --- 0.891090385476
0.671369562238 --- 0.26562368682
0.708232536776 --- 0.229988531626
0.264245595906 --- 0.887250880508
0.175730392884 --- 1.15920287803
0.500713207061 --- 0.4611478552
0.486871070921 --- 0.479837288257
0.842088967488 --- 0.114579738814
0.989276573988 --- 0.00718755754295
0.77137902089 --- 0.173050286485
0.567204097084 --- 0.378024053627
0.999259696342 --- 0.000493718545575
0.557716415058 --- 0.389269775019
0.53978787574 --- 0.411052692869
0.214827558126 --- 1.02527975193
0.606769419558 --- 0.333070952683
0.973634507495 --- 0.0178128631612
0.875167465245 --- 0.0888933480571
0.939588372102 --- 0.041542267763
0.661769915215 --- 0.275224895705
0.36696501233 --- 0.668325846482
0.580962231653 --- 0.362046353336
0.232227396328 --- 0.973358820513
0.0458500865129 --- 2.05491879561
0.602404022404 --- 0.337884616814
0.604404547068 --- 0.335674350224
0.22722256427 --- 0.987883521664
0.929637691905 --- 0.0486402315583
0.420687840982 --- 0.577242793785
0.500543379924 --- 0.461374007206
0.632586375639 --- 0.305292336953
0.879215366616 --- 0.0858169320615
0.972666723175 --- 0.0184758536473
0.609616407011 --- 0.329950240389
0.822952641557 --- 0.129904415756
0.365046655464 --- 0.671820073587
0.339138375753 --- 0.72089804455
0.89868128295 --- 0.0712178875601
0.136322539829 --- 1.32848772313
0.172926903783 --- 1.16992419684
0.38247187826 --- 0.640733432872
0.204857910147 --- 1.0569591076
0.0468958462807 --- 2.03988411526
0.178488439498 --- 1.14882096305
0.855202638942 --- 0.10427788901
0.39075270453 --- 0.626453592214
0.380705041988 --- 0.643820247792
0.509640694833 --- 0.449366214326
0.53115806148 --- 0.421797089643
0.173539290285 --- 1.16756749884
0.674851827638 --- 0.262174751212
0.234667106641 --- 0.966391557736
0.0500613125274 --- 1.99633784949
0.380479648421 --- 0.644215059681
0.721451008563 --- 0.217660536849
0.427100912867 --- 0.567156642518
0.285042550548 --- 0.836744539794
0.710147052403 --- 0.228188809555
0.441509731785 --- 0.545036811088
0.454062113284 --- 0.526347517932
0.421937966916 --- 0.575264649054
0.511409953009 --- 0.447055836024
0.267080223312 --- 0.880137469245
0.817313207694 --- 0.134488596291
0.583081713218 --- 0.359618628373
0.854354051805 --- 0.104939727027
0.128548691109 --- 1.36763168485
0.517851470279 --- 0.438711209835
0.529660986517 --- 0.423678750119
0.0122003979106 --- 2.93752447477
0.0520876841862 --- 1.96988449743
0.437708117737 --- 0.550801992405
0.560334810782 --- 0.386147198342
0.547164819458 --- 0.402003471111
0.199120632466 --- 1.07589629642
0.620469847983 --- 0.31818551241
0.236735049745 --- 0.96054246451
0.80598107111 --- 0.143796681151
0.123862143664 --- 1.39239071765
0.75104855455 --- 0.190856650741
0.873056328796 --- 0.0905034679834
0.457718080123 --- 0.521001219985
0.867772624301 --- 0.0945503681388
0.654496621645 --- 0.282592570253
0.124719992338 --- 1.38778941044
0.168911226172 --- 1.18558799399
0.890978279938 --- 0.0769568193213
0.671950925454 --- 0.265046645815
0.479204113353 --- 0.490419098951
0.983533118378 --- 0.0110693118139
0.241120581627 --- 0.948305421277
0.513615411945 --- 0.444187012916
0.334228567003 --- 0.730620125139
0.379525625789 --- 0.64588877286
0.687192641053 --- 0.250093744643
0.646718177314 --- 0.29056310875
0.392406120613 --- 0.623638635679
0.169669149523 --- 1.18260327832
0.629396024919 --- 0.30866307336
0.258990810839 --- 0.900641798199
0.858557770894 --- 0.101667538719
0.780455418295 --- 0.165251773384
0.114215275792 --- 1.44644681814
0.616140228983 --- 0.322853797935
0.468828518628 --- 0.505012139546
0.600912574027 --- 0.339537215025
0.537631674454 --- 0.413721048835
0.975552554697 --- 0.0165008304968
0.111786785588 --- 1.46077461476
0.800505370274 --- 0.148341358612
0.0937582022016 --- 1.57802408521
0.794104401858 --- 0.153693558595
0.512682021369 --- 0.445399644919
0.646733142271 --- 0.290547682367
0.643922149504 --- 0.293451630699
0.399566706456 --- 0.611583035237
0.517635406702 --- 0.438989421738
0.898280434729 --- 0.0715153142101
0.399266485776 --- 0.612084133917
0.471826444134 --- 0.500762709415
0.987046560732 --- 0.00869204444479
0.291546226149 --- 0.821704470328
0.0174228898331 --- 2.69998028642
0.826509424404 --- 0.127029305999
0.143895966068 --- 1.29244313224
0.459501702552 --- 0.51840842131
0.845114798679 --- 0.112188536285
0.844421391303 --- 0.11273575346
0.190323628108 --- 1.10601956665
0.769217613977 --- 0.174920910962
0.240438111704 --- 0.950195036229
0.0433434099161 --- 2.09240040513
0.472690459561 --- 0.499543016166
0.508553840457 --- 0.450789458774
0.264396557242 --- 0.886870128074
0.71293756399 --- 0.225574286959
0.341637975695 --- 0.716002435452
0.909457512158 --- 0.0632713318131
0.252406834742 --- 0.917808713114
0.201671512891 --- 1.06741005269
0.493117165516 --- 0.471338983286
0.820200822698 --- 0.132137375319
0.115227086058 --- 1.44056695755
0.621635368849 --- 0.316934387903
0.825644244824 --- 0.127727529717
0.602822763195 --- 0.337421367006
0.642181013544 --- 0.295256708315
0.136294636939 --- 1.32862419235
0.703963031389 --- 0.23401962429
0.506668551595 --- 0.453265489042
0.578346661561 --- 0.365054553072
0.272340861276 --- 0.867133887192
0.232855464906 --- 0.971558226792
0.601798673441 --- 0.338554879405
0.430304516307 --- 0.562174762317
0.128005575448 --- 1.37045430521
0.389706559195 --- 0.628240823589
0.798140391148 --- 0.1503138455
0.345554020417 --- 0.708404195786
0.726421143732 --- 0.213083563039
0.960162707586 --- 0.0271016812086
0.45462639651 --- 0.52551953593
0.905846145426 --- 0.065923869847
0.556166172287 --- 0.39112543891
0.484857620432 --- 0.482599998176
0.00202659238224 --- 4.13426635056
0.0609381683455 --- 1.86526370838
0.187795382081 --- 1.11493486805
0.276986627037 --- 0.85585736787
0.314240613633 --- 0.771730867377
0.441993328949 --- 0.544306993263
0.581879637475 --- 0.360994440734
0.651067043492 --- 0.286095104454
0.483799972331 --- 0.484055825331
0.226134968096 --- 0.991082169335
0.650408781436 --- 0.286769479497
0.420389602622 --- 0.577715581595
0.488051271293 --- 0.478223209681
0.677716627101 --- 0.259350688358
0.383351691246 --- 0.639201638156
0.991874766998 --- 0.00543894840814
0.439208934288 --- 0.548520031205
0.784558580157 --- 0.161756025088
0.0760566932503 --- 1.71751750198
0.284843458461 --- 0.83721034545
0.364006354643 --- 0.673722635791
0.854802485488 --- 0.104589898572
0.665373593413 --- 0.271604400979
0.933984491943 --- 0.0455302965374
0.477356092295 --- 0.492995027918
0.923843207268 --- 0.0528086072288
0.0327845527943 --- 2.27853188394
0.0099788140552 --- 3.07152735191
0.71392782578 --- 0.224648937396
0.984967878081 --- 0.0100974996178
0.355126913337 --- 0.690186700693
0.618032448747 --- 0.32080954456
0.271366094365 --- 0.869524312021
0.849947999627 --- 0.108386738852
0.0760297361184 --- 1.71775383367
0.831774942033 --- 0.122795584745
0.641450746749 --- 0.296015250753
0.862700615014 --- 0.0984583733368
0.409236544934 --- 0.595641293765
0.0386107014672 --- 2.16948386724
0.930059559145 --- 0.0483377685293
0.511010550666 --- 0.447576694597
0.55432504581 --- 0.393336026001
0.541044932576 --- 0.409501965943
0.342181811269 --- 0.714942047519
0.0497019901172 --- 2.00114020272
0.341347899447 --- 0.716568725867
0.0341460039067 --- 2.25140647715
0.891887659622 --- 0.076276730974
0.955895272063 --- 0.0300712799885
0.731837563557 --- 0.20813113157
0.993930710477 --- 0.00405852168339
0.993450983424 --- 0.00438037031681
0.930678414149 --- 0.0478943207968
0.912106595427 --- 0.0613322765249
0.775549339026 --- 0.169455784118
0.65774101003 --- 0.279296017945
0.653155568826 --- 0.283959960654
0.58564525218 --- 0.356694029615
0.939753391286 --- 0.0414251918888
0.435247347893 --- 0.554560529099
0.20217603501 --- 1.06574433376
0.972620418748 --- 0.0185075914997
0.831377900593 --- 0.123113888982
0.968375261393 --- 0.0214237334007
0.483018225749 --- 0.485133927714
0.0873201718029 --- 1.62544918653
0.590127491667 --- 0.35161111857
0.272752447181 --- 0.866127121374
0.150379767711 --- 1.26306093314
0.43275592636 --- 0.55838759358
0.328854329106 --- 0.741426929962
0.0547092822635 --- 1.93714792661
0.498907002853 --- 0.463557045085
0.129996945676 --- 1.3601628824
0.858665983127 --- 0.10158351765
0.599178412277 --- 0.341463916669
0.391575137336 --- 0.625051906861
0.203333199585 --- 1.06193951218
0.421085417467 --- 0.576613049356
0.182611363559 --- 1.13359672052
0.149187341402 --- 1.26836829198
0.39164694184 --- 0.624929669066
0.410151513019 --- 0.594152429067
0.416479305558 --- 0.583945670097
0.767688515488 --- 0.176247471264
0.540879805359 --- 0.40970546404
0.566888660922 --- 0.378394906502
0.697724118222 --- 0.239954333633
0.649254963104 --- 0.287953189402
0.0281648934019 --- 2.37978599428
0.367363405119 --- 0.667602477448
0.276749840601 --- 0.856427522241
0.334570977061 --- 0.729937488932
0.13441146963 --- 1.33789967668
0.0535700740542 --- 1.95117645781
0.352234629147 --- 0.69563851024
0.00741207134324 --- 3.26976356349
0.574683065794 --- 0.36929105338
0.698286796314 --- 0.239416918425
0.106185646777 --- 1.49504422138
0.662165383185 --- 0.274826620469
0.0135951959591 --- 2.86535919129
0.494458485159 --- 0.469528056407
0.363760072442 --- 0.674173846879
0.715537526978 --- 0.223147488503
0.0392159186486 --- 2.15911501776
0.101944727405 --- 1.52221633384
0.385033494972 --- 0.636283299034
0.257949997325 --- 0.903326347773
